tag,mode,nocomm,group,env,vessel,outcome,steps,fuel,head,minsep,colregs_ok,colregs_n
s46,rx,12,nocomm,23,9,1,481,432.4587,860.160,22.371,65,175
s46,rx,6,comm,8,6,1,488,473.7108,1240.067,10.974,35,78
s46,rx,10,nocomm,16,6,4,491,447.3587,1029.894,16.934,50,95
s46,rx,2,comm,3,12,1,492,426.5735,1236.251,16.941,134,285
s46,rx,4,nocomm,5,4,4,498,466.3993,1475.409,14.920,111,218
s46,rx,4,comm,6,3,1,498,479.1500,1066.831,15.841,27,79
s46,rx,8,comm,14,1,1,498,433.2490,1242.117,15.451,72,152
s46,rx,6,comm,11,14,1,500,487.5969,1167.210,9.111,15,43
s46,rx,6,comm,11,9,1,503,470.7775,1407.633,22.602,72,250
s46,rx,4,nocomm,4,4,1,512,459.4032,1144.065,9.167,57,119
s46,rx,14,nocomm,26,8,4,513,452.2576,1243.799,12.040,137,323
s46,rx,8,nocomm,12,0,1,520,479.8186,1227.866,13.739,60,130
s46,rx,4,nocomm,5,12,1,527,484.6747,1640.611,9.047,72,142
s46,rx,6,comm,10,7,4,528,517.7116,1112.464,15.720,29,78
s46,rx,10,comm,17,9,4,529,448.1570,1242.898,13.261,122,234
s46,rx,8,nocomm,13,12,1,534,513.3849,1165.163,12.657,29,59
s46,rx,14,nocomm,26,0,1,537,506.9878,1157.529,13.467,66,116
s46,rx,10,nocomm,17,0,1,538,508.9716,1207.827,12.374,51,108
s46,rx,10,comm,18,4,1,539,484.9588,1358.209,20.571,85,221
s46,rx,10,nocomm,18,10,4,539,537.1510,1043.587,21.628,21,46
s46,rx,10,comm,18,12,1,544,501.9854,1334.608,14.058,60,101
s46,rx,4,nocomm,7,8,4,549,512.0338,1274.058,20.154,98,215
s46,rx,14,nocomm,27,7,4,552,506.9556,1263.872,19.492,66,183
s46,rx,14,nocomm,25,15,1,553,531.5837,1370.255,15.450,52,121
s46,rx,2,comm,3,4,1,560,517.4448,1168.026,17.432,54,122
s46,rx,8,nocomm,14,12,1,565,527.4381,1964.828,12.361,77,196
s46,rx,6,nocomm,9,3,2,139,120.8314,283.771,9.494,12,20
s46,rx,6,nocomm,9,11,2,567,513.9081,1673.048,9.494,122,289
s46,rx,8,comm,12,15,4,569,578.1560,1276.875,10.382,13,45
s46,rx,14,nocomm,24,1,2,234,215.4708,499.037,11.041,20,35
s46,rx,14,comm,24,4,2,569,472.9739,1446.385,11.041,150,332
s46,rx,6,comm,9,12,4,572,491.1291,1368.828,12.302,147,291
s46,rx,8,nocomm,15,8,1,575,550.3808,1237.790,19.358,35,58
s46,rx,12,nocomm,23,1,1,575,522.8843,1352.301,13.737,91,170
s46,rx,12,nocomm,20,8,1,578,564.8625,1158.794,13.949,41,115
s46,rx,14,nocomm,27,9,1,579,571.5239,1147.020,19.319,24,74
s46,rx,2,comm,3,3,1,581,519.6354,1430.025,17.787,95,272
s46,rx,2,comm,0,7,1,584,503.7328,1434.400,23.074,113,243
s46,rx,6,comm,8,10,1,598,583.5234,1151.174,29.757,47,76
s46,rx,14,nocomm,24,10,1,600,518.1124,1499.002,18.533,110,252
s46,rx,12,nocomm,22,12,4,602,582.7249,1257.004,13.964,74,133
s46,rx,6,nocomm,10,11,1,613,597.6215,1329.039,17.032,51,132
s46,rx,2,comm,2,1,4,622,636.3823,1118.673,52.918,0,0
s46,rx,6,nocomm,11,5,4,623,520.4384,2042.772,9.114,112,452
s46,rx,4,comm,6,11,1,626,565.9255,1695.757,10.929,107,151
s46,rx,14,nocomm,25,0,1,639,577.4003,1811.128,16.435,97,230
s46,rx,2,comm,2,6,1,641,638.7320,1476.483,17.286,38,92
s46,rx,10,nocomm,18,3,1,642,610.4366,1806.238,10.990,61,169
s46,rx,6,comm,8,2,1,645,601.7826,1328.962,12.012,68,134
s46,rx,12,nocomm,21,1,4,647,586.2178,1811.511,13.469,97,200
s46,rx,12,nocomm,21,15,4,649,623.4993,1481.775,13.849,60,134
s46,rx,14,nocomm,24,5,4,649,646.8038,1151.016,18.509,14,28
s46,rx,10,nocomm,18,0,1,656,623.9623,1453.345,18.719,63,128
s46,rx,14,nocomm,26,3,1,656,617.5631,1909.311,12.040,81,170
s46,rx,14,nocomm,26,14,4,658,507.8412,1800.090,12.600,157,370
s46,rx,2,comm,2,13,4,666,646.8574,1473.204,18.553,71,135
s46,rx,6,comm,9,4,4,668,635.9489,1974.212,13.584,76,167
s46,rx,14,nocomm,25,6,1,680,636.7814,1801.273,12.846,85,197
s46,rx,2,comm,2,11,1,686,591.1909,1601.877,14.424,97,182
s46,rx,6,comm,10,2,4,686,645.7178,1759.453,14.228,100,202
s46,rx,8,nocomm,14,6,4,691,651.1950,1539.106,12.361,103,271
s46,rx,4,comm,4,9,1,692,630.4037,1576.923,8.461,114,236
s46,rx,12,nocomm,20,7,1,693,649.9158,1548.377,20.719,78,161
s46,rx,6,nocomm,10,5,4,694,670.5796,1492.493,15.530,53,112
s46,rx,8,comm,15,9,1,694,690.3123,1603.205,10.853,49,101
s46,rx,10,comm,19,1,4,694,698.1017,1387.954,18.225,11,44
s46,rx,10,nocomm,19,3,1,694,688.8987,1347.998,16.546,36,70
s46,rx,12,comm,21,6,4,697,644.1576,1757.832,12.909,120,230
s46,rx,8,comm,12,13,1,700,681.9536,1323.604,24.015,34,72
s46,rx,12,nocomm,23,11,1,704,638.6005,1774.122,10.804,127,243
s46,rx,14,nocomm,24,14,4,712,694.5105,1469.912,29.691,44,86
s46,rx,12,nocomm,23,4,4,713,698.0047,1626.569,20.114,67,154
s46,rx,4,comm,4,1,1,714,696.6655,1309.989,13.238,26,71
s46,rx,8,nocomm,15,0,1,715,686.5096,1677.460,17.316,68,157
s46,rx,6,comm,11,2,1,716,623.3249,1690.176,16.061,113,207
s46,rx,12,nocomm,20,0,4,716,683.9175,1809.789,20.341,93,226
s46,rx,4,comm,4,1,2,8,1.9714,12.621,9.482,4,6
s46,rx,4,comm,4,5,2,722,678.7322,1591.207,9.482,100,185
s46,rx,6,nocomm,11,11,4,723,642.1816,2216.780,9.114,115,295
s46,rx,6,comm,9,1,4,736,685.7157,1632.558,12.302,111,253
s46,rx,8,comm,13,15,1,737,655.9571,1831.814,12.532,84,219
s46,rx,4,comm,6,6,4,739,707.5677,1536.406,22.365,51,120
s46,rx,2,comm,0,15,4,742,662.7098,1810.047,14.359,160,264
s46,rx,4,comm,6,2,1,747,748.7130,1677.047,16.803,26,69
s46,rx,8,comm,15,5,4,747,675.3676,1875.062,18.846,144,228
s46,rx,8,comm,14,5,4,749,692.3437,2027.828,18.327,132,288
s46,rx,10,comm,16,9,4,749,725.7448,1572.745,15.201,68,186
s46,rx,12,nocomm,20,11,1,750,740.0417,1521.496,18.960,36,83
s46,rx,14,comm,27,12,4,751,745.2917,1600.083,21.105,44,114
s46,rx,14,nocomm,27,6,4,755,732.8623,2055.807,18.672,85,247
s46,rx,2,comm,1,1,1,758,660.9887,2025.215,17.936,157,306
s46,rx,6,nocomm,8,11,4,762,673.5197,1899.353,12.012,115,218
s46,rx,10,nocomm,16,10,1,762,669.0210,1892.823,10.791,166,301
s46,rx,10,nocomm,16,10,2,1,0.2354,0.000,4.390,1,1
s46,rx,10,nocomm,16,11,2,763,687.3826,1534.702,4.390,81,163
s46,rx,14,nocomm,25,5,4,770,730.6409,1950.658,14.115,80,169
s46,rx,6,nocomm,11,3,1,771,631.4113,1705.844,20.060,167,274
s46,rx,4,comm,5,3,4,772,740.0256,1790.372,9.047,87,155
s46,rx,12,comm,22,2,1,774,761.0040,1494.941,14.096,66,135
s46,rx,4,comm,4,6,4,787,751.1107,1689.915,19.374,104,176
s46,rx,10,comm,18,1,4,790,788.4882,1602.435,18.295,25,66
s46,rx,6,comm,10,4,4,801,780.2240,2006.592,12.741,70,122
s46,rx,14,comm,25,12,1,802,724.9479,2052.651,12.846,156,333
s46,rx,6,comm,8,15,1,803,755.3312,1647.104,18.938,71,135
s46,rx,6,comm,9,6,1,809,746.8914,2098.076,15.854,137,283
s46,rx,2,comm,0,14,4,810,807.8972,2234.343,12.626,51,152
s46,rx,10,comm,16,15,4,812,794.7271,1534.018,18.447,26,65
s46,rx,2,comm,3,6,4,824,793.3602,1736.938,21.777,88,191
s46,rx,6,comm,9,10,1,805,751.5001,1712.979,13.584,66,115
s46,rx,10,comm,16,12,4,835,801.2420,1791.660,16.113,86,193
s46,rx,12,comm,22,6,1,837,824.1485,1605.224,18.637,34,106
s46,rx,2,comm,3,13,1,844,797.6669,1577.287,20.221,49,104
s46,rx,2,comm,0,6,1,845,790.2311,1947.293,14.247,110,222
s46,rx,10,comm,18,15,4,853,813.1420,1919.240,17.758,144,309
s46,rx,12,nocomm,22,3,4,854,753.4214,2062.281,13.847,142,290
s46,rx,12,comm,23,10,4,854,800.0760,2087.803,15.906,94,170
s46,rx,10,nocomm,17,3,4,860,758.5070,2523.774,13.948,170,384
s46,rx,14,comm,27,4,1,860,781.0901,1923.311,13.088,119,318
s46,rx,2,comm,1,15,1,862,826.5817,2088.012,18.953,94,213
s46,rx,6,nocomm,10,0,4,867,795.7509,1957.539,17.032,112,232
s46,rx,2,nocomm,1,8,1,781,746.2065,1787.766,19.184,38,70
s46,rx,14,nocomm,24,9,1,875,854.1554,1977.659,12.647,81,159
s46,rx,4,nocomm,6,0,1,876,819.2973,2264.842,13.554,109,206
s46,rx,8,nocomm,12,6,1,886,880.9033,1824.195,17.274,66,120
s46,rx,14,nocomm,24,11,1,900,833.2203,1770.022,17.053,94,216
s46,rx,4,comm,4,11,3,911,864.5532,2229.410,16.134,113,303
s46,rx,6,comm,11,12,1,915,866.4296,2369.448,11.557,119,220
s46,rx,12,nocomm,22,13,4,916,774.3373,2422.230,15.319,165,270
s46,rx,2,comm,0,12,1,769,572.5027,1771.649,13.243,180,421
s46,rx,4,comm,5,14,1,921,866.4750,2141.966,15.282,127,285
s46,rx,14,nocomm,25,14,4,927,880.6100,1900.795,20.318,46,99
s46,rx,14,nocomm,26,13,1,923,834.4846,2209.336,14.076,103,211
s46,rx,4,comm,6,13,1,929,896.2272,2127.361,10.929,88,194
s46,rx,12,comm,23,14,1,627,575.6097,1324.362,20.583,82,159
s46,rx,12,nocomm,20,15,4,933,891.2063,1957.424,20.458,101,178
s46,rx,6,nocomm,8,3,4,938,893.7446,1995.032,15.420,102,263
s46,rx,4,nocomm,7,4,1,944,917.9108,2404.305,13.704,82,176
s46,rx,12,nocomm,20,4,1,944,938.0757,2783.413,10.883,37,122
s46,rx,12,comm,20,10,4,948,894.9473,2009.883,14.689,65,129
s46,rx,4,comm,7,13,4,950,928.5880,2152.094,9.296,64,121
s46,rx,8,comm,14,7,4,952,923.1207,2032.734,15.247,77,190
s46,rx,4,comm,4,10,1,954,914.1765,2129.519,10.156,97,210
s46,rx,4,nocomm,7,0,1,859,802.2529,1834.053,23.742,60,111
s46,rx,4,comm,7,5,4,971,929.6754,2167.319,19.395,122,313
s46,rx,10,nocomm,17,14,1,973,936.1011,2232.745,11.629,110,198
s46,rx,2,nocomm,0,0,1,975,900.4211,2076.752,12.829,148,295
s46,rx,2,comm,1,4,4,982,951.6423,1986.090,12.560,102,187
s46,rx,2,comm,2,4,1,982,938.9727,2073.560,15.167,97,226
s46,rx,4,nocomm,4,8,4,988,924.3243,2037.768,21.154,107,197
s46,rx,8,nocomm,15,10,1,991,873.6068,2677.261,15.988,191,425
s46,rx,2,comm,0,5,4,993,935.4608,2325.878,16.964,122,233
s46,rx,2,comm,2,2,1,995,972.3553,2308.187,17.958,85,166
s46,rx,8,nocomm,12,2,4,1004,953.6208,2281.800,10.185,103,179
s46,rx,10,comm,17,15,1,1006,943.1700,2779.757,12.374,150,318
s46,rx,10,nocomm,18,2,1,716,618.0841,1659.373,17.165,97,199
s46,rx,6,nocomm,11,8,1,882,863.5667,1601.595,16.169,25,71
s46,rx,10,nocomm,17,6,1,1017,883.0933,3214.574,12.636,191,555
s46,rx,14,nocomm,26,10,4,1029,933.3034,2392.156,12.600,135,314
s46,rx,12,nocomm,21,13,1,1032,967.5013,2168.489,13.469,80,164
s46,rx,8,nocomm,13,2,1,1034,995.2891,2176.537,16.993,112,181
s46,rx,4,comm,6,15,4,1035,880.0073,2213.927,18.589,160,314
s46,rx,6,nocomm,9,0,4,1035,907.5069,2194.795,13.651,121,223
s46,rx,12,nocomm,21,12,4,1052,1015.1519,2331.499,21.143,98,243
s46,rx,10,nocomm,19,8,1,837,834.3115,1580.551,21.833,18,43
s46,rx,4,comm,6,10,1,1061,967.4579,2358.172,15.669,127,301
s46,rx,12,nocomm,22,0,1,1063,1034.7245,2626.447,14.096,111,283
s46,rx,12,nocomm,21,3,1,1065,1029.0071,2874.033,12.909,119,266
s46,rx,6,comm,8,14,4,1074,1050.8120,2066.135,11.184,44,108
s46,rx,10,nocomm,19,5,1,1078,1037.9277,2398.323,18.788,144,272
s46,rx,12,nocomm,23,8,1,735,624.0722,1389.846,16.441,76,124
s46,rx,6,nocomm,8,13,4,1081,1010.8812,2264.350,18.706,101,176
s46,rx,8,comm,13,3,1,1081,1043.4148,2544.307,15.484,103,260
s46,rx,4,nocomm,4,0,1,1091,1007.5460,2577.598,13.158,163,298
s46,rx,10,comm,19,9,4,1092,1051.5618,2305.435,9.863,69,126
s46,rx,2,nocomm,0,8,1,1098,1033.8428,2784.005,11.305,178,427
